caption,rating,url_user
"Great cuisine, spectacular view.",5,https://www.google.com/maps/contrib/110666997142383186295/reviews?hl=en-LU
"Great dinner with a stunning London view to match. We had the scallop main which was done so well. Coupled with good service, this place is a lovely choice for date night or ladies night. The night even finished off with live music, such a welcome surprise for a Saturday night.",5,https://www.google.com/maps/contrib/112252068344027823560/reviews?hl=en-LU
"Great drinks, amazing decor and an unbelievable view. Hard to get a seat in the evenings and there is no smoking on the roof so you have to go all the way down to the outside of the hotel to smoke but all in all a cool place to see friends or for a date",4,https://www.google.com/maps/contrib/114768043491482564662/reviews?hl=en-LU
"Great environment, great staff, great view. Definitely recommend it",5,https://www.google.com/maps/contrib/106818206344749144536/reviews?hl=en-LU
Great food and service!,5,https://www.google.com/maps/contrib/104931796920695410839/reviews?hl=en-LU
"Great food, great view, great team. What more could you ask for?  Jerome @ Bokan is especially amazing",5,https://www.google.com/maps/contrib/113905571215131186721/reviews?hl=en-LU
"Great food, lovely views and friendly staff. Will definitely go again.",5,https://www.google.com/maps/contrib/109058628378620663405/reviews?hl=en-LU
Great food. Terrific ambience.,5,https://www.google.com/maps/contrib/112297971142851687092/reviews?hl=en-LU
"Great good, friendly staff and fantastic views over central London. Met some work colleagues here for dinner and had a very pleasant dinner, good choice of food, including catering for a vegetarian in our group. Total price was reasonable based on  what we ate and wine consumed. Would recommend as social or work dinner venue.",5,https://www.google.com/maps/contrib/116792948426974090519/reviews?hl=en-LU
Great location and the rest,4,https://www.google.com/maps/contrib/110817121649348148222/reviews?hl=en-LU
"Great music, great staff.",5,https://www.google.com/maps/contrib/103254631726510666656/reviews?hl=en-LU
"Great night last night, loved the live performance. Very chilled and relaxed vibe. Brilliant views and great service. Will be coming back",5,https://www.google.com/maps/contrib/100126954741237744121/reviews?hl=en-LU
Great panoramic views of London. Indoor and outdoor seating. The outside area has heaters to keep warm in the winter. Drinks are a little expensive but worth it for the view.,5,https://www.google.com/maps/contrib/108230018888882615915/reviews?hl=en-LU
Great Place at 38th floor great breakfast and the Staff was very Gentle and Kindly....,5,https://www.google.com/maps/contrib/101016713507500067422/reviews?hl=en-LU
Great place for a date. Atmosphere is appropriate any time.,5,https://www.google.com/maps/contrib/113933757821174426998/reviews?hl=en-LU
Great place for a drink,5,https://www.google.com/maps/contrib/109494741245511606214/reviews?hl=en-LU
Great place to grab a drink!  One of the best views of London without the crowds!,5,https://www.google.com/maps/contrib/101616999117506299641/reviews?hl=en-LU
Great place with great views!,5,https://www.google.com/maps/contrib/114288354703684008983/reviews?hl=en-LU
Great place with perfection wiew. Expecially at evening.,5,https://www.google.com/maps/contrib/105738609691336923841/reviews?hl=en-LU
Great place!,5,https://www.google.com/maps/contrib/102748091188348449721/reviews?hl=en-LU
"great place, good service, good view",4,https://www.google.com/maps/contrib/100759299528878171327/reviews?hl=en-LU
"Great place, great service. Staff very friendly. Food was delicious. Amazing views. Price was little  it dear but it was worth it. It's a definitely place for celebration. Would definitely go back there.",5,https://www.google.com/maps/contrib/117919751435138580121/reviews?hl=en-LU
Great rooftop bar with beautiful views of London. Nice cocktails and good wine options as well. Highly recommend!,5,https://www.google.com/maps/contrib/102811524813907050023/reviews?hl=en-LU
Great rooftop to enjoy the panoramic view of london! The decoration is great and we enjoyed a really good time with a concert inside.,5,https://www.google.com/maps/contrib/109635790367859998779/reviews?hl=en-LU
Great service by Angelita ! Lovely place !,5,https://www.google.com/maps/contrib/116884152540600642941/reviews?hl=en-LU
Great service with an amazing view,4,https://www.google.com/maps/contrib/102853777711936753469/reviews?hl=en-LU
"Great service, food & views. Recommend reservations for getting a table",5,https://www.google.com/maps/contrib/111182432655198168976/reviews?hl=en-LU
"Great service, very tasty food, beautiful view! You may see London eye and bridge from up there. Quite loud music, but this is such place :) full of people eve in the middle of the week.",5,https://www.google.com/maps/contrib/118098181920906471392/reviews?hl=en-LU
Great spot for views. Nice cocktails and cool music. Good place for romantic dates :),5,https://www.google.com/maps/contrib/117339062394915799381/reviews?hl=en-LU
Great view,5,https://www.google.com/maps/contrib/115139357893924058873/reviews?hl=en-LU
"Great view and good service . Have been here many times ,would definitely recommend it.",5,https://www.google.com/maps/contrib/105608285753809263827/reviews?hl=en-LU
Great view and nice atmosphere,4,https://www.google.com/maps/contrib/106452178454868965994/reviews?hl=en-LU
Great view and service. Very well looked after.,5,https://www.google.com/maps/contrib/114522695025455295169/reviews?hl=en-LU
Great view and tasty food,5,https://www.google.com/maps/contrib/100968750645858565105/reviews?hl=en-LU
Great view and very approachable staff,5,https://www.google.com/maps/contrib/114548398968355634593/reviews?hl=en-LU
Great view of London,5,https://www.google.com/maps/contrib/101021875617939194685/reviews?hl=en-LU
Great view over the Thames towarfs Shard,4,https://www.google.com/maps/contrib/107283071279693456754/reviews?hl=en-LU
Great view!!,5,https://www.google.com/maps/contrib/114248897395201793634/reviews?hl=en-LU
"Great view, beautiful bar, good service. Perfect place to come for a coffee on a lazy Sunday afternoon",5,https://www.google.com/maps/contrib/118329657524741657766/reviews?hl=en-LU
"Great view, but rather poor service",2,https://www.google.com/maps/contrib/103725651168378825200/reviews?hl=en-LU
"Great view,atmosphere and staff, totally recommend",5,https://www.google.com/maps/contrib/112313055925040969480/reviews?hl=en-LU
Great view. Slow service. Great cocktail,4,https://www.google.com/maps/contrib/116085297037671606711/reviews?hl=en-LU
Great viewa,5,https://www.google.com/maps/contrib/115927472585764893639/reviews?hl=en-LU
Great views,5,https://www.google.com/maps/contrib/113869668994952613261/reviews?hl=en-LU
Great views & lovely atmosphere!,5,https://www.google.com/maps/contrib/112921640938690238583/reviews?hl=en-LU
Great views and atmosphere,4,https://www.google.com/maps/contrib/117566318776905302942/reviews?hl=en-LU
Great views and the host that took us to the table very good. The service otherwise quite bad. Limited menu and the deco remind it me of a gastro pub. I was not impressed with the food. The Nicoise salad did not have any dressing and it was …,2,https://www.google.com/maps/contrib/117658884203942845537/reviews?hl=en-LU
Great views but expect to wait some time to order a drink!,2,https://www.google.com/maps/contrib/108928798325708716522/reviews?hl=en-LU
Great views but expensive menus. Would definitely recommend for one visit.,5,https://www.google.com/maps/contrib/100505643620037400773/reviews?hl=en-LU
"Great views looking west over to the city, expensive (but you'd expect that), average choice of drinks, poor service.",2,https://www.google.com/maps/contrib/113833617129733170317/reviews?hl=en-LU
Great views!,4,https://www.google.com/maps/contrib/117454930197460360757/reviews?hl=en-LU
"Great views, drink I ordered wasn't to my taste but that's my fault. Lovely staff",4,https://www.google.com/maps/contrib/108311096648797128883/reviews?hl=en-LU
"Great views, however they really need to work on the speed of their service. When we visited there were maybe four or five people ahead of us at the bar, however there was only one bartender serving customers directly at the bar. Given the …",3,https://www.google.com/maps/contrib/115996262927615967868/reviews?hl=en-LU
Great views. Can be full of Essex girls though and their voices drown out the music.,5,https://www.google.com/maps/contrib/113942110912595571879/reviews?hl=en-LU
Great views. Great service. Really good food. Fine dining style. Probably a little overpriced. Upper floor lounge area looks popular for drinks. Good outdoor space for summer months. Not sure the interior fits the style of dining.,4,https://www.google.com/maps/contrib/116508421176501119420/reviews?hl=en-LU
Great views. Very £££,4,https://www.google.com/maps/contrib/104476692753930812352/reviews?hl=en-LU
Great views. Very nice decor. Slightly expensive but worth it atleast for a drink or 2.,4,https://www.google.com/maps/contrib/107550621656407266090/reviews?hl=en-LU
"Half an hour for an order at the bar. As per previous feedback it seems that the service is poor and they don't really listen to customers. Edit : the place was half empty, we stayed at end of the U shaped bar. They served both the other …",1,https://www.google.com/maps/contrib/118219276584670398460/reviews?hl=en-LU
"Have been coming to Bokan since Novotel opened. Absolutely love the place. A great bar, decent selection of snacks and a good enough Menu. As you'd expect in Canary Wharf, prices are high, so a regular meal here is unlikely. I usually …",5,https://www.google.com/maps/contrib/112920254086891391083/reviews?hl=en-LU
"I booked a table at this restaurant for my birthday and had a horrible experience. Dinner was okay, but the service was absolutely absurd. I had to ask for another server because the one that I had made uncomfortable remarks, and treated me …",1,https://www.google.com/maps/contrib/108874188450964971714/reviews?hl=en-LU
"I came back for a visit after few months and I noticed the huge improvement in mood, friendliness and quality service. Peter is a fantastic host, made us feel very welcome, special and made us try some great gins. Pietro the bartender also made our experience, great drinks and experience, I can't wait to come back!",5,https://www.google.com/maps/contrib/115731413305847184441/reviews?hl=en-LU
"I come once in a while during my free time and still believe that this is one of the best hidden roof spots in London. Great staff, one of the best bar menus in London and breathtaking views at anytime or weather. Could not recommended more.",5,https://www.google.com/maps/contrib/108039752120747587649/reviews?hl=en-LU
"I had previously been to the coffee shop here but my friend suggested the roof top bar, which I had no knowledge about. Wow! There were great comfortable seating areas and the views were amazing! We sat outdoors, beneath the heaters, I …",5,https://www.google.com/maps/contrib/108468383952642361001/reviews?hl=en-LU
"I had some issues with booking a table. Luckily it wasn't to busy and we got a pretty good table. The food was great, but guys it's 2019, 1 vegetarian option is just not enough.  I had a burrata for starter and a risotto for mains which …",4,https://www.google.com/maps/contrib/115101149771909453199/reviews?hl=en-LU
"I had the most wonderful time there for my birthday, the staff and manager made it really special ....my fav bar in Canary wharf!",5,https://www.google.com/maps/contrib/117684366683298783932/reviews?hl=en-LU
"I have been to Bokan a few times since it opened. Food and drinks are very nice, but whenever I go there is always something that spoils the experience. This weekend we booked this restaurant to celebrate our wedding anniversary.  At the …",4,https://www.google.com/maps/contrib/116162974018644216741/reviews?hl=en-LU
I have not had a chance to eat at Bokan but I have visited a couple of times for drinks. The drinks are like drinks. And much cheaper than the Shard. The views are great. Overlooking Canary Wharf. Also the restrooms have great views. :) There is a terrace on the top floor and it is a great place to enjoy a drink.,5,https://www.google.com/maps/contrib/107880057190370144594/reviews?hl=en-LU
"I honestly cannot believe this place is so highly rated. Went there a couple months ago for drinks and only one of 3 different cocktails I tried wasn’t terrible. Went again shortly after for food, hoping for a better experience and the …",2,https://www.google.com/maps/contrib/112165509765453476056/reviews?hl=en-LU
"I love this place for after work drinks. An upbeat atmosphere with stunning views across London and a great drinks selection. It’s always buzzing but in a relaxing way, not a hyped up boozy way.  Also a great spot for a Sunday morning coffee.  Book for post-work drinks if you want a table with a view",4,https://www.google.com/maps/contrib/103835583405516991280/reviews?hl=en-LU
"I only went to the bar, but the service was brilliant and very friendly. I like my vodka martinis very dry and they were able to get it just right. Highly recommended just for the drinks, let alone the view.",5,https://www.google.com/maps/contrib/118022444907669882383/reviews?hl=en-LU
"I was not able to pay contactless while having a nice date at the 37th floor restaurant!!! They don't allow it!! I had to ask my friends to come and pay for me... Horrendous  Imagine this, you're only living with your mobile phone anytime …",1,https://www.google.com/maps/contrib/100757146792078930998/reviews?hl=en-LU
I’m coming here already the second year and they still don’t get to implement contactless. As a person who only has an iPhone and always pays with Apple Pay with no need for cash or cards I always forget I can’t come to this place. It’s at …,1,https://www.google.com/maps/contrib/102374665199789146907/reviews?hl=en-LU
I’ve been there once and definitely I had the best cocktails ever! Lovely place..lovely music..Staff was nice and friendly!,5,https://www.google.com/maps/contrib/116408878346404062002/reviews?hl=en-LU
If you want to explore London's skyline in a modern and fancy yet not too pretentious  environment with a good cocktail in hand it's a must!,5,https://www.google.com/maps/contrib/101549378424984911758/reviews?hl=en-LU
If you're after a sensational view of London this is it. Bar prices are not cheap but realistically if you're after amazing you pay for it. Gorgeous sunsets and view across the Thames. Restaurant also provides great food (albeit limited …,5,https://www.google.com/maps/contrib/110269351155945073514/reviews?hl=en-LU
Imaginative cuisine and great service. Expansive view of the city.,5,https://www.google.com/maps/contrib/108900979479639107767/reviews?hl=en-LU
"Impressive view, my cocktail was ok",5,https://www.google.com/maps/contrib/113673727440863521628/reviews?hl=en-LU
In general it is a very nice atmosphere to relax and enjoy your evening with your friends,5,https://www.google.com/maps/contrib/103668063510350557249/reviews?hl=en-LU
Incredible view from terrace.,5,https://www.google.com/maps/contrib/103175387196537578007/reviews?hl=en-LU
Incredible views and great food.,5,https://www.google.com/maps/contrib/103024173942701859788/reviews?hl=en-LU
"Incredible views, delicious drinks and amazing interior.",5,https://www.google.com/maps/contrib/107568402453111745852/reviews?hl=en-LU
"Incredible views, great food and drink, though staff needs more training",4,https://www.google.com/maps/contrib/102958112879936908285/reviews?hl=en-LU
It is amazing site.,4,https://www.google.com/maps/contrib/106220838399237861217/reviews?hl=en-LU
It was a wonderful experience the view from the rooftop was amazing very enjoyable evening loved every minute of its the food was exceptional and the service was excellent very friendly staff,5,https://www.google.com/maps/contrib/102297885052492847252/reviews?hl=en-LU
"It’s a nice restaurant with stunning views from 37th floor. The service is great, the food was lovely and the atmosphere is very nice. It was a bit difficult to find the place as it is not that close to Canary Wharf underground station. The …",4,https://www.google.com/maps/contrib/107111896167180028582/reviews?hl=en-LU
It’s an nice venue to take the miss out . High class bar and the view is amazing,5,https://www.google.com/maps/contrib/108846081352879798144/reviews?hl=en-LU
It's a perfect spot for a sundowner and my friend loved the 'British Maori' cocktail. Staff were friendly and we really enjoyed the live band and funky house music later into the night.,5,https://www.google.com/maps/contrib/100588090039497188206/reviews?hl=en-LU
"It's abolutely amazing place to visit. Place, food, customer service and view out through the window - all fantastic!!! Would come back again and again 😍👌",5,https://www.google.com/maps/contrib/100252492017533371686/reviews?hl=en-LU
"It's an amazing place to take a dinner over London. The view is breathtaking, the service was very friendly and courteous. We took the chief tasting menu and experienced high class courts with a good variety. Next London will be a must visit again for us.",5,https://www.google.com/maps/contrib/107656071859926257997/reviews?hl=en-LU
It's cream.,5,https://www.google.com/maps/contrib/100781230204183588107/reviews?hl=en-LU
It's not cheap but the food is good and the staff knowledgeable. Excellent views too.,4,https://www.google.com/maps/contrib/103305029855447870443/reviews?hl=en-LU
"Just amazing, speechless",5,https://www.google.com/maps/contrib/108993748603151844576/reviews?hl=en-LU
"Just brilliant! Place is amazing, view is awesome, staff is very friendly, helpful and professional, and food is sophisticated and delicious. If you have a special occasion or just feel like having a fancy dinner, I highly recommend this …",5,https://www.google.com/maps/contrib/105559296226995232109/reviews?hl=en-LU
"Large choice of cocktails, beautiful panoramic views!!! High recommend!!!",5,https://www.google.com/maps/contrib/110026193377822625756/reviews?hl=en-LU
Love and good intentions.,5,https://www.google.com/maps/contrib/109582992398833608160/reviews?hl=en-LU
Love this place! The view is outstanding.,5,https://www.google.com/maps/contrib/113434153259178200549/reviews?hl=en-LU
"Love view, staff unbelievable helpful and funny. Food/snacks has failed all experience. Hope they will improve",3,https://www.google.com/maps/contrib/108714736062241034814/reviews?hl=en-LU
LOVED IT! The view was “wow”!,5,https://www.google.com/maps/contrib/107772645703397541177/reviews?hl=en-LU
"Loved it, food is brilliant, staff are fantastic, go try it, you won't be disappointed.",5,https://www.google.com/maps/contrib/111401908904363737652/reviews?hl=en-LU
Lovely atmosphere and great views,5,https://www.google.com/maps/contrib/117625943180747550699/reviews?hl=en-LU
Lovely bar,4,https://www.google.com/maps/contrib/101547792479544175713/reviews?hl=en-LU
"Lovely place, great food and amazing view",5,https://www.google.com/maps/contrib/105283402994106540522/reviews?hl=en-LU
Lovely rooftop bar amazing views across the river. Friendly service. Would definitely visit here again.,5,https://www.google.com/maps/contrib/102656984024858450624/reviews?hl=en-LU
Lovely view from the rooftop bar. Great food as well. Perfect for friday night out.,5,https://www.google.com/maps/contrib/108018339543500381180/reviews?hl=en-LU
"Lovely view of the Thames and London city, good food",5,https://www.google.com/maps/contrib/115229533761722590847/reviews?hl=en-LU
Lovely view! Manager was friendly and very attentive.,5,https://www.google.com/maps/contrib/110838093130485175996/reviews?hl=en-LU
"Lovely view, lovely live music(only for weekend) Price is little bit high, but worth it 🖤 Always love to come here P.s My friend drew it ;)",5,https://www.google.com/maps/contrib/107364083688691349188/reviews?hl=en-LU
"Lucky to visit this place - best views, best vibe and best cocktails in the city (imo 😉)",5,https://www.google.com/maps/contrib/117868632987040631790/reviews?hl=en-LU
Magnificent,5,https://www.google.com/maps/contrib/106635124512459021407/reviews?hl=en-LU
"Make sure you plan in advance as space will a limited, great settitng.",5,https://www.google.com/maps/contrib/115483842329814167915/reviews?hl=en-LU
My boyfriend took me to the restaurant for a birthday meal last night. We were greeted at front of house and after confirming our booking she also confirmed that we had ordered a cake - totally ruining the surprise for me from my boyfriend …,2,https://www.google.com/maps/contrib/112287198667282110843/reviews?hl=en-LU
"My boyfriend treated me to a free flowing brunch at Bokan 37 for my birthday and the experience was amazing! The staff were all friendly and attentive. The free flowing prosecco was literally ""free flowing"" and the food was great - I highly …",5,https://www.google.com/maps/contrib/106584432698760959331/reviews?hl=en-LU
"My favourite rooftop bar! So relaxed, comfy, great service and tasty drinks!",5,https://www.google.com/maps/contrib/101601971822044714742/reviews?hl=en-LU
My favourite stay at Canary wharf,5,https://www.google.com/maps/contrib/112029783128226205864/reviews?hl=en-LU
My partner and I had such a great time on Sunday even though it rained. All three levels were great.,4,https://www.google.com/maps/contrib/113793726208983729373/reviews?hl=en-LU
"My partner took me to this restaurant for my birthday ! What can i say absolutely gorgeous views, Amazing Food and attentive staff  ! I loved it i would eat there every time. Yummy :)",5,https://www.google.com/maps/contrib/102242839345623233062/reviews?hl=en-LU
"My wife and I traveled from the States for our honeymoon & started in London. We wanted a European dish and got exactly what we asked for, even though I’m a pretty picky eater! This restaurant has stunning views of London, from your table …",5,https://www.google.com/maps/contrib/105455592386542857323/reviews?hl=en-LU
"ncredible experience! I came a few weeks ago with my husband for our anniversary. Very impressed by the quality of the dishes, the prawn starter and the duck for main was stunning, very tasty and unusual..! The lemon tart was also …",5,https://www.google.com/maps/contrib/105987542975032368900/reviews?hl=en-LU
Nice atmosphere and amazing view from Bokan,5,https://www.google.com/maps/contrib/114647169616759448804/reviews?hl=en-LU
Nice atmosphere and great view! Good value food and drinks too!,5,https://www.google.com/maps/contrib/101003367576663434721/reviews?hl=en-LU
"Nice bar annex restaurant with great views over London. Music in the bar was quite loud,  not ideal for a long conversation. The dinner in the restaurant was excellent. It's possible to have some snacks in the bar as well. Staff is professional and friendly.",4,https://www.google.com/maps/contrib/100151865083560574317/reviews?hl=en-LU
Nice bar with great views. Seems excessive that they charge a 12.5% service charge every time you make an order at the bar.,3,https://www.google.com/maps/contrib/117360025229803920445/reviews?hl=en-LU
"nice bar, friendly staff and fantastic views over London!",5,https://www.google.com/maps/contrib/108789490559892242408/reviews?hl=en-LU
"Nice bar. Great views, always busy best to book table ahead",5,https://www.google.com/maps/contrib/106965881115732215132/reviews?hl=en-LU
Nice place to take a cocktail,5,https://www.google.com/maps/contrib/108387824938239717701/reviews?hl=en-LU
Nice place very nice people,4,https://www.google.com/maps/contrib/101866831022123527086/reviews?hl=en-LU
"Nice place. Food is good, just don't mach the price.",4,https://www.google.com/maps/contrib/117434297731955822514/reviews?hl=en-LU
Nice restaurant with wonderful views,5,https://www.google.com/maps/contrib/102087658401738319016/reviews?hl=en-LU
Nice roof top,4,https://www.google.com/maps/contrib/114312893205852196363/reviews?hl=en-LU
Nice rooftop,5,https://www.google.com/maps/contrib/101222296523009265487/reviews?hl=en-LU
"Nice setting and great views of the city, but offensively small cocktails served in either champagne flutes or tiny cocktail glasses at £12! Understaffed bar on Saturday night and intermittent table service meant we had a long wait for drinks at the bar.",3,https://www.google.com/maps/contrib/110763516304262865396/reviews?hl=en-LU
Nice space. Service could be better.,4,https://www.google.com/maps/contrib/104618624026082210263/reviews?hl=en-LU
Nice venue!,5,https://www.google.com/maps/contrib/103091526189388277475/reviews?hl=en-LU
Nice view,4,https://www.google.com/maps/contrib/106012285206311368422/reviews?hl=en-LU
Nice view and cosy. Excellent place to chill with company of friends.,5,https://www.google.com/maps/contrib/100816595148506797746/reviews?hl=en-LU
Nice view of the city. Particularly at night.,5,https://www.google.com/maps/contrib/104024172834234679419/reviews?hl=en-LU
Nice view towards the city!,5,https://www.google.com/maps/contrib/117623185664229141776/reviews?hl=en-LU
Nice view!,5,https://www.google.com/maps/contrib/109152096972950884597/reviews?hl=en-LU
"Nice view, quick service, good place for a few drinks",4,https://www.google.com/maps/contrib/117223310573045776704/reviews?hl=en-LU
Nice views of London. Good cocktails!,4,https://www.google.com/maps/contrib/112884928349994950030/reviews?hl=en-LU
"Nice views, good drinks. On the expensive side !",5,https://www.google.com/maps/contrib/102286223843541464048/reviews?hl=en-LU
No bitter,2,https://www.google.com/maps/contrib/109824047085356641498/reviews?hl=en-LU
Not great gin and tonic at all! But great views and good music,4,https://www.google.com/maps/contrib/116625025200251818945/reviews?hl=en-LU
"Not much to say, as I enjoyed my day, vievs, company and of course the food",5,https://www.google.com/maps/contrib/105149150688768285496/reviews?hl=en-LU
Ohh very very beautiful sights To see from the rooftop drinks are pricey but well worth it.,5,https://www.google.com/maps/contrib/101381668375922102148/reviews?hl=en-LU
Ok night out.,4,https://www.google.com/maps/contrib/111633705611884959431/reviews?hl=en-LU
"Okay, bar service slow.",4,https://www.google.com/maps/contrib/106140372483778834946/reviews?hl=en-LU
One of my favourite place,4,https://www.google.com/maps/contrib/114749109989127874240/reviews?hl=en-LU
One of my favourite place in London. Stunning view,5,https://www.google.com/maps/contrib/100495255036587650533/reviews?hl=en-LU
One of my favourite rooftops in London.,5,https://www.google.com/maps/contrib/100836195701070821662/reviews?hl=en-LU
"One of the best city views in the whole of London, sprawled across two floors and an open air, large rooftop balcony again with the amazing skyline city view and it’s own bar- can easily spend a whole evening here",5,https://www.google.com/maps/contrib/111817731916960937686/reviews?hl=en-LU
"One of the best view in London, of London. Really friendly staff with great service. The cocktails were very good and the food was incredible! Highly recommend. Nice atmosphere, pretty vibrant yet relaxing with live music in the bar area.",5,https://www.google.com/maps/contrib/105873797041164295927/reviews?hl=en-LU
One of the best views in London.,5,https://www.google.com/maps/contrib/105339184126671944286/reviews?hl=en-LU
One of the best views in the city,5,https://www.google.com/maps/contrib/102435393851510707846/reviews?hl=en-LU
"One of your bouncers/security men was so rude to my partner and I. We showed up, instructed the lady at the door about our reservation, she went to check if the table was ready, and he approached us and  verbatim ‘What do you want? Why are you standing here?’. It was so confrontational and rude.",1,https://www.google.com/maps/contrib/102289300968801808233/reviews?hl=en-LU
Outstanding views and outstanding food. Loved it! One of my best meals ever.,5,https://www.google.com/maps/contrib/108177958646581525386/reviews?hl=en-LU
Overpriced. But clean and professional,3,https://www.google.com/maps/contrib/102079800897234511337/reviews?hl=en-LU
Perfect location for a wonderful time. It is homely and nice to be there. The drinks are great and the staff are competend,5,https://www.google.com/maps/contrib/117749790101618876758/reviews?hl=en-LU
Perfect place,5,https://www.google.com/maps/contrib/116447080755629536930/reviews?hl=en-LU
Perfect view but overpriced... Food fantastic and very good service,4,https://www.google.com/maps/contrib/104942519497936883997/reviews?hl=en-LU
Perfect view from the rooftop,5,https://www.google.com/maps/contrib/115456314236003618551/reviews?hl=en-LU
"Poor customer service / proposition - booked for a brunch, which turned out to be Mother's Day, all fine, until I receive an email saying, oh actually it's a set menu and it's £75 a head, for brunch! Haha - no thanks I prefer to spend my money on less greedy restaurateurs or at least ones that can justify that price.",1,https://www.google.com/maps/contrib/100265273204898988496/reviews?hl=en-LU
"Pretty decent view and atmosphere. Service was great. The price is just the London price tag, so it's expected to be expensive, I had a glass of Rioja for £11 but the quality is good enough. If you are looking for a quick drink near the offices then it's a good choice with a view.",5,https://www.google.com/maps/contrib/107668166576316250086/reviews?hl=en-LU
"Really disappointed! We had their tasting menu and it was not as good as the previous ones we’ve had in the past. Maybe they have a new chef? Or have they become quite popular that they went for quantity over quality? Honestly, the only …",1,https://www.google.com/maps/contrib/109068997637724244565/reviews?hl=en-LU
Really good atmosphere .nice energy and vibes beautiful view you can see almost all london .,5,https://www.google.com/maps/contrib/100471671305421319799/reviews?hl=en-LU
Really nice meal. Unsurprisingly the views were spectacular. All the staff were very knowledgeable and polite. Definitely worth a visit although prices did seem a bit steep although I guess you are paying for the surroundings/ experience as well as the food and drink.,5,https://www.google.com/maps/contrib/116506142960653148134/reviews?hl=en-LU
Really nice place a bit expensive but you are paying for the view (which is great even in the toilets hahaha) - service was good,4,https://www.google.com/maps/contrib/110785847258166006156/reviews?hl=en-LU
"Really nice place to chill. We had a bottle of rose, which we very enjoyed. Also the view was amazing, with comfy sofas. Reccommend!",5,https://www.google.com/maps/contrib/112418274762253449223/reviews?hl=en-LU
Really nice place whit an amazing view and friendly staff!Recommended,5,https://www.google.com/maps/contrib/101772422493816580688/reviews?hl=en-LU
Really nice place...nice relaxed atmosphere and great customer service,5,https://www.google.com/maps/contrib/102652832614318759956/reviews?hl=en-LU
Restaurant located on the top floors of Novotel Canary Wharf. The decoration is modern and the views of London are amazing. The service was very nice and the food excellent.,5,https://www.google.com/maps/contrib/101647754043293940280/reviews?hl=en-LU
Roof terrace is great! Stunning views recommend it,5,https://www.google.com/maps/contrib/100480746570615730024/reviews?hl=en-LU
"Rooftop bar in Canary Wharf with a beautiful view of London and live music on Saturdays. Prices are not too bad apart from £5 for a simple hot chocolate, so don’t order it, it is not worthy the money. If you want to have a table with a …",4,https://www.google.com/maps/contrib/113775459254684212827/reviews?hl=en-LU
"Rooftop bar with a great view. Cocktails are pretty good and, depending on the staff member you get, service can be decent.",5,https://www.google.com/maps/contrib/103302908113074389026/reviews?hl=en-LU
Sensational place for a business lunch in CW. Great views across London,5,https://www.google.com/maps/contrib/104224772937929118146/reviews?hl=en-LU
"Service can be hit and miss, and drinks a bit pricey but good nonetheless and such gorgeous views. Good rooftop spot to enjoy a drink in the summer. Very Instagrammable, if that's your kind of thing.",4,https://www.google.com/maps/contrib/114928220046125771114/reviews?hl=en-LU
service hit and miss but beautiful views,4,https://www.google.com/maps/contrib/108034962659637379944/reviews?hl=en-LU
"Service very good !!!View absolutely incredible!!! Food not at all !!! I eat lobster with absolute burn taste In few hours after , I have to take some stomach pills , I feel sick , and still now this Taste of burn in my mouth  Also I had a …",1,https://www.google.com/maps/contrib/102501891432120888149/reviews?hl=en-LU
So delicious!!! Loved it all! Staff are super friendly and attentive too. Great for a date,5,https://www.google.com/maps/contrib/114430198966099832863/reviews?hl=en-LU
So nice!,5,https://www.google.com/maps/contrib/102313198794687303714/reviews?hl=en-LU
Some of the best views in London! !,5,https://www.google.com/maps/contrib/114073438292593094655/reviews?hl=en-LU
Sorry,5,https://www.google.com/maps/contrib/111952436133658690816/reviews?hl=en-LU
Spectacular,5,https://www.google.com/maps/contrib/101485092334247499662/reviews?hl=en-LU
Spectacular views and decent drinks.,5,https://www.google.com/maps/contrib/100859662487385195917/reviews?hl=en-LU
Splendid,5,https://www.google.com/maps/contrib/115383425907350912553/reviews?hl=en-LU
Spotted this place whilst staying at neighbouring hotel in the Docklands area and thought we'd give it a go on a Saturday night. We were lucky enough to get a table to enjoy the magnificent views over London. It's a perfect spot for a …,5,https://www.google.com/maps/contrib/104438780745180087893/reviews?hl=en-LU
Staff - please stop chatting and start serving 12.5% #decentviewthough,2,https://www.google.com/maps/contrib/106481294524603511584/reviews?hl=en-LU
Staff are good. Music is extremely loud. Food in our case was dry.,3,https://www.google.com/maps/contrib/100987929579257101443/reviews?hl=en-LU
"Stayed at the Novotel hotel in Canary Wharf ,went upstairs for a late drink and food ,great view's and a great night",4,https://www.google.com/maps/contrib/117992563891483033106/reviews?hl=en-LU
Stunning place.. came here on Friday eve with 4 friends.. food was lovely.. left feeling full. Afterwards we took in the views without being rushed out of the place. The views were totally amazing.even in the toilets..would deffo go back for a special occasion.. the only criticism is that it was a tad expensive.,4,https://www.google.com/maps/contrib/104001980075123335492/reviews?hl=en-LU
"stunning skyline,good service,excellent drinks",5,https://www.google.com/maps/contrib/106453454646347858728/reviews?hl=en-LU
"Stunning view over London. Could improve seating arrangements since there were many ""reserved"" seats with no-one turning up for them. Love the toilets!",4,https://www.google.com/maps/contrib/100121767255884029206/reviews?hl=en-LU
Stunning views from here but food is disappointing and very expensive,3,https://www.google.com/maps/contrib/102451563846109229903/reviews?hl=en-LU
